Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2791,Persona 4: Arena,PS3,2012.0,Fighting,Atlus,0.5477225575051661,0.34641016151377546,0.4898979485566356,0.2645751311064591,0.8602325267042626
2792,Sword of Mana,GBA,2003.0,Role-Playing,Nintendo,0.5567764362830022,0.33166247903553997,0.5477225575051661,0.1414213562373095,0.8602325267042626
2793,Harvest Moon DS: Island of Happiness,DS,2007.0,Simulation,Rising Star Games,0.6633249580710799,0.1,0.5,0.2,0.8602325267042626
2794,Star Ocean: The Last Hope International,PS3,2010.0,Role-Playing,Square Enix,0.5291502622129182,0.4,0.469041575982343,0.282842712474619,0.8544003745317531
2795,The Sims 2: Castaway,DS,2007.0,Simulation,Electronic Arts,0.7937253933193772,0.22360679774997896,0.0,0.2449489742783178,0.8544003745317531
2796,FIFA: Road to World Cup 98,PS,1997.0,Sports,Electronic Arts,0.37416573867739417,0.3,0.6782329983125268,0.22360679774997896,0.8544003745317531
2797,Dragon Ball Z: Ultime Menace,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,0.8544003745317531,0.0,0.8544003745317531
2798,Classic NES Series: Donkey Kong,GBA,2004.0,Platform,Nintendo,0.6324555320336759,0.3872983346207417,0.41231056256176607,0.1,0.8544003745317531
2799,Call of Duty: Ghosts,PC,2013.0,Shooter,Activision,0.47958315233127197,0.6403124237432849,0.0,0.3,0.8544003745317531
2800,Yoshi,GB,1991.0,Puzzle,Nintendo,0.0,0.0,0.8544003745317531,0.0,0.8544003745317531
2801,Mortal Kombat 4,N64,1998.0,Fighting,GT Interactive,0.7416198487095663,0.41231056256176607,0.0,0.1,0.8544003745317531
2802,F1 2011,X360,2011.0,Racing,Codemasters,0.33166247903553997,0.714142842854285,0.1,0.3,0.8544003745317531
2803,Madden NFL 10,Wii,2009.0,Sports,Electronic Arts,0.7937253933193772,0.2,0.0,0.2449489742783178,0.8544003745317531
2804,Kirby: Canvas Curse,DS,2005.0,Platform,Nintendo,0.6082762530298219,0.0,0.565685424949238,0.2,0.8544003745317531
2805,Croc 2,PS,1999.0,Platform,Fox Interactive,0.6403124237432849,0.5291502622129182,0.0,0.22360679774997896,0.8544003745317531
2806,Practise English!,DS,2007.0,Misc,Nintendo,0.0,0.0,0.8544003745317531,0.0,0.8544003745317531
2807,Oddworld: Munch's Oddysee,XB,2001.0,Platform,Atari,0.7348469228349535,0.4,0.0,0.17320508075688773,0.8544003745317531
2808,Berzerk,2600,1981.0,Shooter,Atari,0.8246211251235321,0.2,0.0,0.1,0.8544003745317531
2809,NHL 11,X360,2010.0,Sports,Electronic Arts,0.7810249675906654,0.2645751311064591,0.0,0.22360679774997896,0.8544003745317531
2810,Dragon Age: Inquisition,PC,2014.0,Role-Playing,Electronic Arts,0.565685424949238,0.5830951894845301,0.0,0.2645751311064591,0.8544003745317531
2811,iCarly,DS,2009.0,Adventure,Activision,0.8185352771872451,0.1,0.0,0.22360679774997896,0.8544003745317531
2812,DiRT 3,X360,2011.0,Racing,Codemasters,0.47958315233127197,0.6403124237432849,0.1,0.282842712474619,0.8544003745317531
2813,NCAA Football 07,X360,2006.0,Sports,Electronic Arts,0.8185352771872451,0.0,0.0,0.2449489742783178,0.8544003745317531
2814,Just Dance Wii,Wii,2011.0,Misc,Nintendo,0.0,0.0,0.8544003745317531,0.0,0.8544003745317531
2815,Full Spectrum Warrior,XB,2004.0,Strategy,THQ,0.7348469228349535,0.4,0.0,0.17320508075688773,0.8544003745317531
2816,Katamari Damacy,PS2,2004.0,Puzzle,Namco Bandai Games,0.6855654600401044,0.1414213562373095,0.41231056256176607,0.282842712474619,0.8544003745317531
2817,Beyblade VForce: Ultimate Blader Jam,GBA,2003.0,Action,Atari,0.7211102550927979,0.43588989435406733,0.0,0.1,0.8544003745317531
2818,Ratchet & Clank Collection,PS3,2012.0,Action,Sony Computer Entertainment,0.6855654600401044,0.37416573867739417,0.1414213562373095,0.3,0.8544003745317531
2819,Avatar: The Game,Wii,2009.0,Action,Ubisoft,0.5744562646538028,0.565685424949238,0.0,0.282842712474619,0.8544003745317531
2820,Shaun Palmer's Pro Snowboarder,PS2,2001.0,Sports,Codemasters,0.6,0.5291502622129182,0.0,0.3,0.8544003745317531
2821,MX vs. ATV Reflex,X360,2009.0,Racing,THQ,0.7211102550927979,0.3872983346207417,0.0,0.2449489742783178,0.8544003745317531
2822,Imagine: Interior Designer,DS,2008.0,Simulation,Ubisoft,0.5830951894845301,0.5567764362830022,0.0,0.282842712474619,0.8544003745317531
2823,SSX,X360,2012.0,Sports,Electronic Arts,0.6164414002968976,0.5291502622129182,0.0,0.2449489742783178,0.848528137423857
2824,Style Savvy: Trendsetters,3DS,2012.0,Simulation,Nintendo,0.4,0.1414213562373095,0.7280109889280518,0.1,0.848528137423857
2825,James Bond 007: Agent Under Fire,GC,2002.0,Shooter,Electronic Arts,0.7483314773547883,0.3872983346207417,0.0,0.1414213562373095,0.848528137423857
2826,XCOM: Enemy Unknown,PC,2012.0,Strategy,Take-Two Interactive,0.5099019513592785,0.6,0.0,0.31622776601683794,0.848528137423857
2827,Rabbids Go Home,DS,2009.0,Platform,Ubisoft,0.5916079783099616,0.5477225575051661,0.0,0.2645751311064591,0.848528137423857
2828,Star Wars Episode III: Revenge of the Sith,GBA,2005.0,Action,Ubisoft,0.7211102550927979,0.43588989435406733,0.0,0.1,0.848528137423857
2829,Ultimate Spider-Man,PS2,2005.0,Action,Activision,0.7745966692414834,0.1414213562373095,0.0,0.31622776601683794,0.848528137423857
2830,FIFA Soccer 13,Wii,2012.0,Action,Electronic Arts,0.43588989435406733,0.6782329983125268,0.0,0.282842712474619,0.848528137423857
2831,God Eater,PSP,2010.0,Action,Unknown,0.0,0.0,0.848528137423857,0.0,0.848528137423857
2832,Final Fantasy XIV: A Realm Reborn,PS4,2014.0,Role-Playing,Square Enix,0.565685424949238,0.469041575982343,0.282842712474619,0.31622776601683794,0.848528137423857
2833,SD Gundam G Generation,PS,1998.0,Strategy,Namco Bandai Games,0.0,0.0,0.8185352771872451,0.22360679774997896,0.848528137423857
2834,Area 51,PS,1996.0,Shooter,GT Interactive,0.6324555320336759,0.5196152422706632,0.0,0.22360679774997896,0.848528137423857
2835,NBA Live 08,PS2,2007.0,Sports,Electronic Arts,0.7681145747868608,0.1414213562373095,0.1,0.31622776601683794,0.848528137423857
2836,Dead to Rights,XB,2002.0,Shooter,Electronic Arts,0.7280109889280518,0.41231056256176607,0.0,0.17320508075688773,0.848528137423857
2837,Tiger Woods PGA Tour 07,PS2,2006.0,Sports,Electronic Arts,0.7745966692414834,0.1414213562373095,0.0,0.31622776601683794,0.848528137423857
2838,Test Drive 6,PS,1999.0,Racing,Atari,0.6324555320336759,0.5196152422706632,0.0,0.22360679774997896,0.848528137423857
2839,Kouchuu Ouja Mushi King,GBA,2005.0,Action,Sega,0.0,0.0,0.8366600265340756,0.1414213562373095,0.848528137423857
2841,Major League Baseball 2K7,X360,2007.0,Sports,Spike,0.8185352771872451,0.0,0.0,0.22360679774997896,0.848528137423857
2842,X-Men: Mutant Academy 2,PS,2001.0,Fighting,Activision,0.6324555320336759,0.5196152422706632,0.0,0.22360679774997896,0.848528137423857
2843,Terraria,X360,2013.0,Action,505 Games,0.5916079783099616,0.5567764362830022,0.0,0.2449489742783178,0.848528137423857
2844,Jampack Winter 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.5916079783099616,0.5291502622129182,0.0,0.3,0.848528137423857
2845,Kangaroo,2600,1982.0,Platform,Atari,0.8185352771872451,0.2,0.0,0.1,0.848528137423857
2846,James Bond 007: Blood Stone,PS3,2010.0,Shooter,Activision,0.4242640687119285,0.6164414002968976,0.1414213562373095,0.36055512754639896,0.848528137423857
2847,Ben 10: Protector of Earth,PSP,2007.0,Action,D3Publisher,0.47958315233127197,0.5567764362830022,0.0,0.4242640687119285,0.848528137423857
2848,Skate,X360,2007.0,Sports,Electronic Arts,0.7874007874011811,0.2,0.0,0.2449489742783178,0.848528137423857
2849,Super Monkey Ball Jr.,GBA,2002.0,Puzzle,Atari,0.714142842854285,0.43588989435406733,0.0,0.1,0.848528137423857
2850,Driver: San Francisco,X360,2011.0,Racing,Ubisoft,0.5,0.6244997998398398,0.0,0.282842712474619,0.848528137423857
2851,MLB 09: The Show,PS3,2009.0,Sports,Sony Computer Entertainment,0.812403840463596,0.0,0.0,0.22360679774997896,0.848528137423857
2852,Monster Hunter Tri,WiiU,2012.0,Role-Playing,Nintendo,0.5099019513592785,0.43588989435406733,0.469041575982343,0.2,0.848528137423857
2853,Mobile Suit Gundam: Encounters in Space,PS2,2003.0,Simulation,Namco Bandai Games,0.22360679774997896,0.2,0.7810249675906654,0.1,0.848528137423857
2854,Catherine,PS3,2011.0,Adventure,Deep Silver,0.5477225575051661,0.3872983346207417,0.4472135954999579,0.2645751311064591,0.848528137423857
2855,Fear Effect,PS,1998.0,Action,Eidos Interactive,0.6324555320336759,0.5196152422706632,0.0,0.22360679774997896,0.848528137423857
2856,FIFA Soccer 11,DS,2010.0,Sports,Electronic Arts,0.36055512754639896,0.7071067811865476,0.0,0.3,0.848528137423857
2857,Crysis,PC,2007.0,Shooter,Electronic Arts,0.0,0.8306623862918074,0.0,0.17320508075688773,0.848528137423857
2858,Battlefield: Bad Company 2,PC,2010.0,Shooter,Electronic Arts,0.43588989435406733,0.7280109889280518,0.0,0.0,0.8426149773176358
2859,The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.6708203932499369,0.4898979485566356,0.0,0.17320508075688773,0.8426149773176358
2860,Madden NFL 2003,XB,2002.0,Sports,Electronic Arts,0.8185352771872451,0.1414213562373095,0.0,0.17320508075688773,0.8426149773176358
2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007.0,Role-Playing,Square Enix,0.4242640687119285,0.1,0.7071067811865476,0.1414213562373095,0.8426149773176358
2862,MLB 13: The Show,PS3,2013.0,Sports,Sony Computer Entertainment,0.812403840463596,0.0,0.0,0.22360679774997896,0.8426149773176358
2863,Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,0.648074069840786,0.47958315233127197,0.0,0.2449489742783178,0.8426149773176358
2864,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015.0,Action,Square Enix,0.4,0.36055512754639896,0.6082762530298219,0.2449489742783178,0.8426149773176358
2865,Virtua Fighter 4: Evolution,PS2,2003.0,Fighting,Sega,0.5916079783099616,0.5196152422706632,0.0,0.3,0.8426149773176358
2866,Top Spin 4,PS3,2011.0,Sports,Take-Two Interactive,0.41231056256176607,0.6324555320336759,0.0,0.37416573867739417,0.8426149773176358
2867,Resident Evil: Survivor,PS,2000.0,Action,Eidos Interactive,0.47958315233127197,0.3872983346207417,0.5385164807134504,0.22360679774997896,0.8426149773176358
2868,Dynasty Warriors 6,PS3,2007.0,Action,Tecmo Koei,0.4242640687119285,0.282842712474619,0.6403124237432849,0.2,0.8426149773176358
2869,Super Trucks Racing,PS2,2002.0,Racing,Jester Interactive,0.5916079783099616,0.5196152422706632,0.0,0.3,0.8426149773176358
2870,Persona Q: Shadow of the Labyrinth,3DS,2014.0,Role-Playing,Nippon Ichi Software,0.5744562646538028,0.2645751311064591,0.5196152422706632,0.2,0.8426149773176358
2871,Madden NFL 08,PSP,2007.0,Sports,Electronic Arts,0.7745966692414834,0.2,0.0,0.2645751311064591,0.8426149773176358
2872,Godzilla: Destroy All Monsters Melee,GC,2002.0,Fighting,Atari,0.7416198487095663,0.37416573867739417,0.0,0.1414213562373095,0.8426149773176358
2873,Jeremy McGrath Supercross 2000,PS,2000.0,Racing,Acclaim Entertainment,0.6324555320336759,0.5196152422706632,0.0,0.22360679774997896,0.8426149773176358
2874,Conker: Live And Reloaded,XB,2005.0,Adventure,Microsoft Game Studios,0.7,0.4472135954999579,0.0,0.1414213562373095,0.8426149773176358
2875,Silent Hill 3,PS2,2003.0,Action,Konami Digital Entertainment,0.5916079783099616,0.5196152422706632,0.0,0.3,0.8426149773176358
2876,Madden NFL 09,PSP,2008.0,Sports,Electronic Arts,0.806225774829855,0.0,0.0,0.2449489742783178,0.8426149773176358
2877,Final Fantasy X/X-2 HD Remaster,PS4,2015.0,Role-Playing,Square Enix,0.5385164807134504,0.5,0.2449489742783178,0.33166247903553997,0.8426149773176358
2878,Yu-Gi-Oh! The Falsebound Kingdom,GC,2002.0,Strategy,Konami Digital Entertainment,0.7,0.36055512754639896,0.2645751311064591,0.1414213562373095,0.8426149773176358
2879,LEGO Rock Band,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.648074069840786,0.469041575982343,0.0,0.2645751311064591,0.8426149773176358
2880,MLB 10: The Show,PS3,2010.0,Sports,Sony Computer Entertainment,0.812403840463596,0.0,0.0,0.22360679774997896,0.8426149773176358
2881,Spyro: Enter the Dragonfly,GC,2002.0,Platform,Universal Interactive,0.7416198487095663,0.37416573867739417,0.0,0.1414213562373095,0.8426149773176358
2882,Scooby-Doo 2: Monsters Unleashed,GBA,2004.0,Action,THQ,0.714142842854285,0.43588989435406733,0.0,0.1,0.8426149773176358
2883,Power Rangers: Dino Thunder,PS2,2004.0,Action,THQ,0.5916079783099616,0.5196152422706632,0.0,0.3,0.8426149773176358
2884,Rhythm Heaven: The Best+,3DS,2015.0,Misc,Nintendo,0.0,0.0,0.8426149773176358,0.0,0.8426149773176358
2885,LEGO Racers,N64,1999.0,Racing,LEGO Media,0.714142842854285,0.4242640687119285,0.0,0.1,0.8426149773176358
2886,WWF Attitude,N64,1999.0,Fighting,Acclaim Entertainment,0.7549834435270749,0.36055512754639896,0.0,0.1,0.8426149773176358
2887,Blast Corps,N64,1997.0,Action,Nintendo,0.6244997998398398,0.3,0.41231056256176607,0.2449489742783178,0.8426149773176358
2888,LEGO Harry Potter: Years 1-4,PSP,2010.0,Action,Warner Bros. Interactive Entertainment,0.37416573867739417,0.6082762530298219,0.0,0.43588989435406733,0.8426149773176358
2889,Tactics Ogre: Let Us Cling Together,SNES,1995.0,Role-Playing,Quest,0.0,0.0,0.8426149773176358,0.0,0.8426149773176358
2890,"WarioWare, Inc.: Mega Party Game$",GC,2003.0,Puzzle,Nintendo,0.4472135954999579,0.22360679774997896,0.6633249580710799,0.1414213562373095,0.8426149773176358
2891,Football Manager 2014,PC,2013.0,Sports,Sega,0.0,0.7745966692414834,0.0,0.31622776601683794,0.8426149773176358
2892,Battle Arena Toshinden 2,PS,1995.0,Fighting,Sony Computer Entertainment,0.3872983346207417,0.31622776601683794,0.6403124237432849,0.22360679774997896,0.8426149773176358
2893,WWE SmackDown vs. Raw 2011,PSP,2010.0,Fighting,THQ,0.469041575982343,0.5567764362830022,0.0,0.41231056256176607,0.8426149773176358
2894,Jeopardy!,PS,1997.0,Misc,Hasbro Interactive,0.6244997998398398,0.5196152422706632,0.0,0.22360679774997896,0.8426149773176358
2895,South Park,PS,1998.0,Shooter,Acclaim Entertainment,0.6244997998398398,0.5196152422706632,0.0,0.22360679774997896,0.8426149773176358
2896,Metal Gear Solid V: The Phantom Pain,XOne,2015.0,Action,Konami Digital Entertainment,0.6082762530298219,0.5099019513592785,0.1,0.2449489742783178,0.8426149773176358
2897,Two Worlds,X360,2007.0,Role-Playing,SouthPeak Games,0.6403124237432849,0.47958315233127197,0.0,0.2645751311064591,0.8426149773176358
2898,Doom 3: Resurrection of Evil,XB,2005.0,Shooter,Activision,0.7280109889280518,0.3872983346207417,0.0,0.17320508075688773,0.8426149773176358
2899,NCAA Football 09,X360,2008.0,Sports,Electronic Arts,0.806225774829855,0.0,0.0,0.22360679774997896,0.8426149773176358
2900,NBA Live 09,X360,2008.0,Sports,Electronic Arts,0.7071067811865476,0.37416573867739417,0.0,0.2645751311064591,0.8426149773176358
2901,Ratchet & Clank: Into the Nexus,PS3,2013.0,Shooter,Sony Computer Entertainment,0.5477225575051661,0.5385164807134504,0.0,0.33166247903553997,0.8426149773176358
2902,Spider-Man 2,PSP,2005.0,Action,Activision,0.5916079783099616,0.458257569495584,0.0,0.37416573867739417,0.8426149773176358
2903,2014 FIFA World Cup Brazil,PS3,2014.0,Sports,Electronic Arts,0.3872983346207417,0.6244997998398398,0.1,0.4,0.8426149773176358
2904,London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,Sega,0.2449489742783178,0.7071067811865476,0.0,0.3872983346207417,0.8366600265340756
2905,NHL 12,X360,2011.0,Sports,Electronic Arts,0.7416198487095663,0.31622776601683794,0.0,0.22360679774997896,0.8366600265340756
2906,Tony Hawk's Underground,GC,2003.0,Sports,Activision,0.7348469228349535,0.37416573867739417,0.0,0.1414213562373095,0.8366600265340756
2907,Infinite Undiscovery,X360,2008.0,Role-Playing,Square Enix,0.5830951894845301,0.4242640687119285,0.34641016151377546,0.2449489742783178,0.8366600265340756
2908,Super Bomberman 3,SNES,1994.0,Puzzle,Hudson Soft,0.0,0.0,0.8366600265340756,0.0,0.8366600265340756
2909,Command & Conquer: Red Alert Retaliation,PS,1998.0,Strategy,Virgin Interactive,0.6244997998398398,0.5196152422706632,0.0,0.22360679774997896,0.8366600265340756
2910,The Sims 2: Apartment Pets,DS,2008.0,Simulation,Electronic Arts,0.565685424949238,0.5567764362830022,0.0,0.2645751311064591,0.8366600265340756
2911,Star Wars: Obi-Wan,XB,2001.0,Action,Activision,0.7211102550927979,0.4,0.0,0.1414213562373095,0.8366600265340756
2912,NCAA Football 08,X360,2007.0,Sports,Electronic Arts,0.806225774829855,0.0,0.0,0.22360679774997896,0.8366600265340756
2913,Kill.Switch,PS2,2003.0,Shooter,Sony Computer Entertainment,0.5830951894845301,0.5196152422706632,0.0,0.3,0.8366600265340756
2914,Lalaloopsy,DS,2011.0,Simulation,Activision,0.7348469228349535,0.31622776601683794,0.0,0.2449489742783178,0.8366600265340756
2915,Madden NFL 2005,GC,2004.0,Sports,Electronic Arts,0.7348469228349535,0.37416573867739417,0.0,0.1414213562373095,0.8366600265340756
2916,F-14 Tomcat,GBA,2001.0,Action,Majesco Entertainment,0.7071067811865476,0.43588989435406733,0.0,0.1,0.8366600265340756
2917,SplashDown,PS2,2001.0,Racing,Atari,0.5830951894845301,0.5196152422706632,0.0,0.3,0.8366600265340756
2918,NCAA Football 98,PS,1997.0,Sports,Electronic Arts,0.6244997998398398,0.5196152422706632,0.0,0.22360679774997896,0.8366600265340756
2919,Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.6928203230275509,0.43588989435406733,0.0,0.17320508075688773,0.8366600265340756
2920,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009.0,Shooter,Activision,0.5291502622129182,0.5477225575051661,0.0,0.34641016151377546,0.8366600265340756
2921,The Sims 3,DS,2010.0,Simulation,Electronic Arts,0.6244997998398398,0.5,0.0,0.2449489742783178,0.8366600265340756
2922,Skylanders: Trap Team,WiiU,2014.0,Action,Activision,0.6244997998398398,0.5,0.0,0.2449489742783178,0.8366600265340756
2923,Prince of Persia: The Forgotten Sands,PS3,2010.0,Action,Ubisoft,0.43588989435406733,0.6,0.1,0.36055512754639896,0.8366600265340756
2924,Chocobo's Dungeon 2,PS,1998.0,Role-Playing,SquareSoft,0.2,0.17320508075688773,0.7615773105863908,0.22360679774997896,0.8366600265340756
2925,Advance Wars,GBA,2001.0,Strategy,Nintendo,0.7071067811865476,0.43588989435406733,0.0,0.1,0.8366600265340756
2926,Hannah Montana: The Movie,DS,2009.0,Adventure,Disney Interactive Studios,0.6164414002968976,0.5,0.0,0.2645751311064591,0.8366600265340756
2927,World of Zoo,DS,2009.0,Simulation,THQ,0.6557438524302001,0.4472135954999579,0.0,0.2449489742783178,0.8366600265340756
2928,Ape Escape: On the Loose,PSP,2005.0,Platform,Sony Computer Entertainment,0.7211102550927979,0.1,0.34641016151377546,0.22360679774997896,0.8366600265340756
2929,NASCAR 2001,PS2,2000.0,Racing,Electronic Arts,0.5830951894845301,0.5196152422706632,0.0,0.3,0.8366600265340756
2930,IL-2 Sturmovik: Birds of Prey,PS3,2009.0,Simulation,505 Games,0.5830951894845301,0.5099019513592785,0.0,0.31622776601683794,0.8366600265340756
2931,Book of Spells,PS3,2012.0,Action,Sony Computer Entertainment,0.36055512754639896,0.6324555320336759,0.0,0.4,0.8366600265340756
2932,NCAA Football 2001,PS,2000.0,Sports,Electronic Arts,0.6244997998398398,0.5099019513592785,0.0,0.22360679774997896,0.8366600265340756
2933,Mafia,PS2,2004.0,Action,Illusion Softworks,0.5830951894845301,0.5196152422706632,0.0,0.3,0.8366600265340756
